Hora;Temperatura;Humedad
12:47:42;19.2;0.77
12:47:43;19.2;0.77
12:47:45; No hay datos disponibles;
12:47:48;19.2;0.77
12:47:50;19.2;0.77
12:47:52;19.2;0.77
12:47:54;19.2;0.77
12:47:56;19.2;0.77
12:47:58;19.2;0.77
12:48:00;19.2;0.77
12:48:02;19.2;0.77
12:48:04;19.2;0.78
12:48:06;19.2;0.78
12:48:08;19.2;0.78
12:48:10;19.2;0.78
12:48:12;19.2;0.78
12:48:14;19.2;0.78
12:48:16;19.2;0.78
12:48:18;19.2;0.78
12:48:20;19.2;0.78
12:48:22;19.2;0.78
12:48:24;19.2;0.78
12:48:26;19.2;0.78
12:48:28;19.2;0.78
12:48:30;19.2;0.78
12:48:32;19.2;0.78
12:48:34;19.2;0.78
12:48:36;19.2;0.78
12:48:38;19.2;0.78
12:48:40;19.2;0.78
12:48:42;19.2;0.78
12:48:44;19.2;0.78
12:48:46;19.2;0.78
12:48:48;19.2;0.78
12:48:50;19.2;0.78
12:48:52;19.2;0.78
12:48:54;19.2;0.78
12:48:56;19.2;0.78
12:48:58;19.2;0.78
12:49:00;19.2;0.78
12:49:02;19.2;0.78
12:49:04;19.2;0.78
12:49:06;19.2;0.78
12:49:08;19.2;0.78
12:49:10;19.2;0.78
12:49:12;19.2;0.78
12:49:14;19.2;0.78
12:49:16;19.2;0.78
12:49:18;19.2;0.78
12:49:20;19.2;0.78
12:49:22;19.2;0.78
12:49:24; No hay datos disponibles;
12:49:26;19.2;0.78
12:49:28;19.2;0.78
12:49:30;19.2;0.78
12:49:32;19.2;0.78
12:49:34;19.2;0.78
12:49:36;19.2;0.78
12:49:38;19.2;0.78
12:49:40;19.2;0.78
12:49:42;19.2;0.78
12:49:44;19.2;0.78
12:49:46;19.2;0.78
12:49:48;19.2;0.78
12:49:50;19.2;0.78
12:49:52;19.2;0.78
12:49:54;19.2;0.78
12:49:56;19.2;0.78
12:49:58;19.2;0.78
12:50:00;19.2;0.78
12:50:02;19.1;0.78
12:50:04;19.1;0.78
12:50:06;19.1;0.78
12:50:08;19.1;0.78
12:50:10;19.1;0.78
12:50:12;19.1;0.78
12:50:14;19.1;0.78
12:50:16;19.1;0.78
12:50:18;19.1;0.78
12:50:21;19.1;0.78
12:50:22;19.1;0.78
12:50:27;19.1;0.78
12:50:31;19.1;0.78
12:50:31;19.1;0.78
12:50:31;19.1;0.78
12:50:33;19;0.78
12:50:34;19;0.78
12:50:36;19;0.78
12:50:38;19;0.78
12:50:40;19;0.78
12:50:42;19;0.78
12:50:44;19;0.78
12:50:46;19;0.78
12:50:48;19;0.78
12:50:50;19;0.78
12:50:52;19;0.78
12:50:54;19;0.78
12:50:56;19;0.78
12:50:58;19;0.78
12:51:00;18.9;0.78
12:51:02;18.9;0.78
12:51:04;18.9;0.78
12:51:06;18.9;0.78
12:51:08;18.9;0.78
12:51:10;18.9;0.78
12:51:12;18.9;0.78
12:51:14;18.9;0.78
12:51:16;18.9;0.78
12:51:18;18.9;0.78
12:51:20;18.9;0.78
12:51:22;18.9;0.79
12:51:24;18.9;0.79
12:51:26; No hay datos disponibles;
12:51:28;18.8;0.79
12:51:30;18.8;0.79
12:51:32;18.8;0.79
12:51:34;18.8;0.79
12:51:36;18.8;0.79
12:51:38;18.8;0.79
12:51:40;18.8;0.79
12:51:42;18.7;0.79
12:51:44;18.7;0.79
12:51:46;18.7;0.79
12:51:48;18.7;0.79
12:51:50;18.7;0.79
12:51:52;18.7;0.79
12:51:54;18.7;0.79
12:51:56;18.7;0.79
12:51:58;18.6;0.79
12:52:00;18.6;0.79
12:52:02;18.6;0.79
12:52:04;18.6;0.79
12:52:06;18.6;0.79
12:52:08;18.5;0.79
12:52:10;18.5;0.79
12:52:12;18.5;0.79
12:52:14;18.5;0.79
12:52:16;18.5;0.79
12:52:18;18.5;0.79
12:52:20;18.5;0.79
12:52:22;18.5;0.79
12:52:24;18.5;0.79
12:52:26;18.5;0.79
12:52:28;18.5;0.79
12:52:30;18.5;0.79
12:52:32;18.5;0.79
12:52:34;18.5;0.79
12:52:36;18.5;0.79
12:52:38;18.6;0.79
12:52:40;18.6;0.79
12:52:42;18.6;0.79
12:52:44;18.6;0.79
12:52:46;18.6;0.79
12:52:48;18.6;0.79
12:52:50;18.6;0.80
12:52:52;18.6;0.80
12:52:54;18.6;0.80
12:52:56;18.6;0.80
12:52:58;18.7;0.80
12:53:00;18.7;0.80
12:53:02;18.7;0.80
12:53:04;18.7;0.80
12:53:06;18.7;0.80
12:53:08;18.7;0.80
12:53:10;18.7;0.80
12:53:12;18.8;0.80
12:53:14;18.8;0.80
12:53:16;18.8;0.80
12:53:18;18.8;0.80
12:53:20;18.8;0.80
12:53:22;18.8;0.80
12:53:24;18.8;0.80
12:53:26;18.8;0.80
12:53:28;18.8;0.80
12:53:30; No hay datos disponibles;
12:53:32;18.9;0.80
12:53:34;18.9;0.80
12:53:36;18.9;0.80
12:53:38;18.9;0.80
12:53:40;18.9;0.80
12:53:42;18.9;0.80
12:53:44;18.9;0.80
12:53:46;18.9;0.80
12:53:48;18.9;0.80
12:53:50;18.9;0.80
12:53:52;18.9;0.80
12:53:54;18.9;0.80
12:53:56;18.9;0.80
12:53:58;18.9;0.80
12:54:00;18.9;0.80
12:54:02;18.9;0.80
12:54:04;18.9;0.80
12:54:06;18.9;0.80
12:54:08;18.9;0.80
12:54:10;18.9;0.80
12:54:12;18.9;0.80
12:54:14;18.9;0.80
12:54:16;18.9;0.80
12:54:18;18.9;0.80
12:54:20;18.9;0.80
12:54:22;18.9;0.80
12:54:24;18.9;0.80
12:54:26;18.8;0.80
12:54:28;18.8;0.80
12:54:30;18.8;0.80
12:54:32;18.7;0.80
12:54:34;18.7;0.80
12:54:36;18.7;0.80
12:54:38;18.7;0.80
12:54:40;18.6;0.80
12:54:42;18.6;0.80
12:54:44;18.6;0.80
12:54:46;18.6;0.80
12:54:48;18.6;0.80
12:54:50;18.6;0.80
12:54:52;18.5;0.80
12:54:54;18.5;0.80
12:54:56;18.5;0.80
12:54:58;18.6;0.80
12:55:00;18.6;0.80
12:55:02;18.6;0.80
12:55:04;18.6;0.80
12:55:06;18.5;0.80
12:55:08;18.5;0.80
12:55:10;18.5;0.80
12:55:12;18.5;0.80
12:55:14;18.5;0.80
12:55:16;18.5;0.80
12:55:18;18.5;0.80
12:55:20;18.5;0.80
12:55:22;18.5;0.80
12:55:24;18.5;0.80
12:55:26;18.5;0.80
12:55:28;18.5;0.80
12:55:30; No hay datos disponibles;
12:55:32;18.5;0.80
12:55:34;18.5;0.80
12:55:36;18.5;0.80
12:55:38;18.5;0.80
12:55:40;18.5;0.80
12:55:42;18.5;0.80
12:55:44;18.5;0.80
12:55:46;18.5;0.80
12:55:48;18.5;0.80
12:55:50;18.5;0.80
12:55:52;18.5;0.80
12:55:54;18.5;0.80
12:55:56;18.5;0.80
12:55:58;18.5;0.80
12:56:00;18.5;0.80
12:56:02;18.5;0.80
12:56:04;18.5;0.80
12:56:06;18.5;0.80
12:56:08;18.5;0.80
12:56:10;18.5;0.80
12:56:12;18.4;0.80
12:56:14;18.4;0.80
12:56:16;18.4;0.80
12:56:18;18.4;0.80
12:56:20;18.4;0.80
12:56:22;18.4;0.80
12:56:24;18.4;0.80
12:56:26;18.4;0.80
12:56:28;18.4;0.81
12:56:30;18.4;0.81
12:56:32;18.4;0.81
12:56:34;18.4;0.81
12:56:36;18.4;0.81
12:56:38;18.4;0.81
12:56:40;18.4;0.81
12:56:42;18.4;0.81
12:56:44;18.5;0.81
12:56:46;18.5;0.81
12:56:48;18.5;0.81
12:56:50;18.5;0.81
12:56:52;18.5;0.81
12:56:54;18.5;0.81
12:56:56;18.5;0.81
12:56:58;18.5;0.81
12:57:00;18.5;0.81
12:57:02;18.5;0.81
12:57:04;18.5;0.81
12:57:06;18.5;0.81
12:57:08;18.5;0.81
12:57:10;18.5;0.81
12:57:12;18.5;0.81
12:57:14;18.5;0.81
12:57:16;18.5;0.81
12:57:18;18.5;0.81
12:57:20;18.5;0.81
12:57:22;18.5;0.81
12:57:24;18.5;0.81
12:57:26;18.5;0.81
12:57:28;18.5;0.81
12:57:30;18.5;0.81
12:57:32;18.5;0.81
12:57:34; No hay datos disponibles;
12:57:36;18.6;0.81
12:57:38;18.6;0.81
12:57:40;18.6;0.81
12:57:42;18.6;0.81
12:57:44;18.6;0.81
12:57:46;18.6;0.81
12:57:48;18.6;0.81
12:57:50;18.6;0.81
12:57:52;18.6;0.81
12:57:54;18.6;0.81
12:57:56;18.6;0.81
12:57:58;18.7;0.81
12:58:00;18.7;0.81
12:58:02;18.7;0.81
12:58:04;18.7;0.81
12:58:06;18.7;0.81
12:58:08;18.7;0.81
12:58:10;18.7;0.81
12:58:12;18.7;0.81
12:58:14;18.7;0.81
12:58:16;18.8;0.81
12:58:18;18.8;0.81
12:58:20;18.8;0.81
12:58:22;18.8;0.81
12:58:24;18.8;0.81
12:58:26;18.8;0.81
12:58:28;18.8;0.81
12:58:30;18.8;0.81
12:58:32;18.8;0.81
12:58:34;18.9;0.81
12:58:36;18.9;0.81
12:58:38;18.9;0.81
12:58:40;18.9;0.81
12:58:42;18.9;0.81
12:58:44;18.9;0.81
12:58:46;18.9;0.81
12:58:48;18.9;0.81
12:58:50;18.9;0.81
12:58:52;18.9;0.81
12:58:54;18.9;0.81
12:58:56;18.9;0.81
12:58:58;18.9;0.81
12:59:00;19;0.81
12:59:02;19;0.81
12:59:04;19;0.81
12:59:06;19;0.81
12:59:08;19;0.81
12:59:10;19;0.81
12:59:12;19;0.81
12:59:14;19;0.81
12:59:16;19;0.81
12:59:18;19;0.81
12:59:20;19;0.81
12:59:22;19;0.81
12:59:24;19;0.81
12:59:26;19;0.80
12:59:28;19;0.80
12:59:30;19;0.80
12:59:32;19;0.80
12:59:34;19;0.80
12:59:36; No hay datos disponibles;
12:59:38;19;0.80
12:59:40;19;0.80
12:59:42;19;0.80
12:59:44;19;0.80
12:59:46;19;0.80
12:59:48;19;0.80
12:59:50;19.1;0.80
12:59:52;19.1;0.80
12:59:54;19.1;0.80
12:59:56;19.1;0.80
12:59:58;19.1;0.80
13:00:00;19.1;0.80
13:00:02;19.1;0.80
13:00:04;19.1;0.80
13:00:06;19.1;0.80
13:00:08;19.1;0.80
13:00:10;19.1;0.80
13:00:12;19.1;0.80
13:00:14;19.1;0.80
13:00:16;19.1;0.80
13:00:18;19.1;0.80
13:00:20;19.1;0.80
13:00:22;19;0.80
13:00:24;19;0.80
13:00:26;19;0.80
13:00:28;19;0.80
13:00:30;19;0.80
13:00:32;19;0.80
13:00:34;19;0.80
13:00:36;19;0.80
13:00:38;19;0.80
13:00:40;19;0.80
13:00:42;19;0.80
13:00:44;19;0.80
13:00:46;19;0.80
13:00:49;19;0.80
13:00:51;19;0.80
13:00:53;19;0.80
13:00:54;19;0.80
13:00:57;19;0.80
13:00:58;19;0.80
13:01:01;19;0.80
13:01:03;19;0.80
13:01:04;19;0.80
13:01:07;19;0.80
13:01:09;19;0.80
13:01:11;19;0.80
13:01:12;19;0.80
13:01:15;19;0.80
13:01:17;19;0.80
13:01:19;19;0.80
13:01:21;19;0.80
13:01:23;19;0.80
13:01:25;19;0.80
13:01:27;19;0.80
13:01:29;19.1;0.80
13:01:31;19.1;0.80
13:01:33;19.1;0.80
13:01:35;19.1;0.80
13:01:37;19;0.80
13:01:39;19;0.80
13:01:41; No hay datos disponibles;
13:01:43;19;0.80
13:01:45;19;0.80
13:01:47;19;0.80
13:01:49;19;0.80
13:01:51;19;0.80
13:01:53;19;0.80
13:01:55;19;0.80
13:01:57;19;0.80
13:01:59;19;0.80
13:02:01;19;0.80
13:02:03;19;0.80
13:02:05;19;0.80
13:02:07;19;0.80
13:02:09;19;0.80
13:02:11;19;0.80
13:02:13;19;0.80
13:02:15;19.1;0.80
13:02:17;19.1;0.80
13:02:19;19.1;0.80
13:02:21;19.1;0.80
13:02:23;19.1;0.80
13:02:25;19.1;0.80
13:02:27;19.1;0.80
13:02:29;19.1;0.80
13:02:31;19.1;0.80
13:02:33;19.2;0.80
13:02:35;19.2;0.80
13:02:37;19.2;0.80
13:02:39;19.2;0.80
13:02:41;19.2;0.80
13:02:43;19.2;0.79
13:02:45;19.2;0.79
13:02:47;19.2;0.79
13:02:49;19.2;0.79
13:02:51;19.2;0.79
13:02:53;19.3;0.79
13:02:55;19.3;0.79
13:02:57;19.3;0.79
13:02:59;19.3;0.79
13:03:01;19.3;0.79
13:03:03;19.3;0.79
13:03:05;19.3;0.79
13:03:07;19.3;0.79
13:03:09;19.3;0.79
13:03:11;19.3;0.79
13:03:13;19.3;0.79
13:03:15;19.3;0.79
13:03:17;19.4;0.79
13:03:19;19.4;0.79
13:03:21;19.4;0.79
13:03:23;19.4;0.79
13:03:25;19.4;0.79
13:03:27;19.4;0.79
13:03:29;19.4;0.79
13:03:31;19.4;0.79
13:03:33;19.4;0.79
13:03:35;19.4;0.79
13:03:37;19.4;0.79
13:03:39;19.4;0.79
13:03:41;19.4;0.79
13:03:43; No hay datos disponibles;
13:03:45;19.4;0.79
13:03:47;19.4;0.79
13:03:49;19.4;0.79
13:03:51;19.4;0.79
13:03:53;19.4;0.79
13:03:55;19.4;0.79
13:03:57;19.4;0.79
13:03:59;19.4;0.79
13:04:01;19.4;0.79
13:04:03;19.4;0.79
13:04:05;19.4;0.79
13:04:07;19.4;0.79
13:04:09;19.4;0.79
13:04:11;19.5;0.79
13:04:13;19.5;0.79
13:04:15;19.5;0.79
13:04:17;19.5;0.79
13:04:19;19.5;0.79
13:04:21;19.5;0.79
13:04:23;19.4;0.79
13:04:25;19.4;0.79
13:04:27;19.4;0.79
13:04:29;19.4;0.79
13:04:31;19.4;0.79
13:04:33;19.4;0.78
13:04:35;19.4;0.78
13:04:37;19.3;0.78
13:04:39;19.3;0.78
13:04:41;19.3;0.78
13:04:43;19.3;0.78
13:04:45;19.3;0.78
13:04:47;19.3;0.78
13:04:49;19.2;0.78
13:04:51;19.2;0.78
13:04:53;19.2;0.78
13:04:55;19.2;0.78
13:04:57;19.2;0.78
13:04:59;19.1;0.78
13:05:01;19.1;0.78
13:05:03;19.1;0.78
13:05:05;19.1;0.78
13:05:07;19.1;0.78
13:05:09;19;0.78
13:05:11;19;0.78
13:05:13;19;0.78
13:05:15;18.9;0.78
13:05:17;18.9;0.78
13:05:19;18.9;0.78
13:05:21;18.9;0.78
13:05:23;18.9;0.78
13:05:25;18.9;0.78
13:05:27;18.9;0.78
13:05:29;18.8;0.78
13:05:31;18.8;0.78
13:05:33;18.8;0.78
13:05:35;18.8;0.78
13:05:37;18.8;0.78
13:05:39;18.8;0.78
13:05:41;18.8;0.78
13:05:43;18.8;0.78
13:05:45; No hay datos disponibles;
13:05:47;18.8;0.78
13:05:49;18.8;0.78
13:05:51;18.8;0.78
13:05:53;18.8;0.78
13:05:55;18.8;0.78
13:05:57;18.8;0.78
13:05:59;18.8;0.78
13:06:01;18.8;0.78
13:06:03;18.8;0.78
13:06:05;18.8;0.78
13:06:07;18.8;0.79
13:06:09;18.8;0.79
13:06:11;18.8;0.79
13:06:13;18.8;0.79
13:06:15;18.8;0.79
13:06:17;18.8;0.79
13:06:19;18.8;0.79
13:06:21;18.9;0.79
13:06:23;18.9;0.79
13:06:25;18.9;0.79
13:06:27;18.9;0.79
13:06:29;18.9;0.79
13:06:31;18.9;0.79
13:06:33;18.9;0.79
13:06:35;18.9;0.79
13:06:37;18.9;0.79
13:06:39;18.9;0.79
13:06:41;18.9;0.79
13:06:43;18.8;0.79
13:06:45;18.8;0.79
13:06:47;18.8;0.79
13:06:49;18.8;0.79
13:06:51;18.8;0.79
13:06:53;18.8;0.79
13:06:55;18.8;0.79
13:06:57;18.8;0.79
13:06:59;18.8;0.79
13:07:01;18.8;0.79
13:07:03;18.8;0.79
13:07:05;18.8;0.79
13:07:07;18.8;0.79
13:07:09;18.8;0.79
13:07:11;18.8;0.79
13:07:13;18.8;0.79
13:07:15;18.8;0.79
13:07:17;18.8;0.79
13:07:19;18.8;0.79
13:07:21;18.8;0.79
13:07:23;18.9;0.79
13:07:25;18.9;0.79
13:07:27;18.9;0.79
13:07:29;18.9;0.79
13:07:31;18.9;0.79
13:07:33;18.9;0.79
13:07:35;18.9;0.79
13:07:37;18.9;0.79
13:07:39;18.9;0.79
13:07:41;18.9;0.79
13:07:43;18.9;0.79
13:07:45;18.9;0.79
13:07:47; No hay datos disponibles;
13:07:49;18.9;0.79
13:07:51;18.9;0.79
13:07:53;18.9;0.79
13:07:55;19;0.79
13:07:57;18.9;0.79
13:07:59;18.9;0.79
13:08:01;18.9;0.79
13:08:03;18.9;0.79
13:08:05;18.9;0.79
13:08:07;18.9;0.79
13:08:09;18.9;0.79
13:08:11;18.9;0.79
13:08:13;18.9;0.79
13:08:15;19;0.79
13:08:17;19;0.79
13:08:19;19;0.79
13:08:21;19;0.79
13:08:23;18.9;0.79
13:08:25;19;0.79
13:08:27;19;0.79
13:08:29;19;0.79
13:08:31;19;0.79
13:08:33;19;0.79
13:08:35;19;0.79
13:08:37;19;0.79
13:08:39;19;0.79
13:08:41;19;0.79
13:08:43;19;0.79
13:08:45;19;0.79
13:08:47;19;0.79
13:08:49;19;0.79
13:08:51;19;0.79
13:08:53;19;0.79
13:08:55;19;0.79
13:08:57;19;0.79
13:08:59;19;0.79
13:09:01;19;0.79
13:09:03;19;0.79
13:09:05;19;0.79
13:09:07;19;0.79
13:09:09;19;0.79
13:09:11;19;0.79
13:09:13;19;0.79
13:09:15;19;0.79
13:09:17;19;0.79
13:09:19;19;0.79
13:09:21;19.1;0.79
13:09:23;19.1;0.79
13:09:25;19.1;0.79
13:09:27;19.1;0.79
13:09:29;19.1;0.79
13:09:31;19.1;0.79
13:09:33;19.1;0.79
13:09:35;19.1;0.79
13:09:37;19.1;0.79
13:09:39;19.1;0.79
13:09:41;19.1;0.79
13:09:43;19.1;0.79
13:09:45;19.1;0.79
13:09:47;19.1;0.79
13:09:49; No hay datos disponibles;
13:09:51;19.1;0.79
13:09:53;19.1;0.79
13:09:55;19.2;0.79
13:09:57;19.2;0.79
13:09:59;19.2;0.79
13:10:01;19.2;0.79
13:10:03;19.2;0.79
13:10:05;19.2;0.79
13:10:07;19.2;0.79
13:10:09;19.2;0.79
13:10:11;19.2;0.79
13:10:13;19.2;0.79
13:10:15;19.2;0.79
13:10:17;19.2;0.79
13:10:19;19.2;0.79
13:10:21;19.2;0.79
13:10:23;19.2;0.79
13:10:25;19.2;0.79
13:10:27;19.2;0.79
13:10:29;19.2;0.79
13:10:31;19.2;0.79
13:10:33;19.2;0.79
13:10:35;19.2;0.79
13:10:37;19.2;0.79
13:10:39;19.2;0.79
13:10:41;19.1;0.79
13:10:43;19.1;0.79
13:10:45;19.1;0.79
13:10:47;19.1;0.79
13:10:49;19.1;0.79
13:10:51;19.1;0.79
13:10:53;19.1;0.79
13:10:55;19.1;0.79
13:10:57;19.1;0.79
13:10:59;19.1;0.79
13:11:01;19.1;0.79
13:11:03;19.1;0.79
13:11:05;19.1;0.79
13:11:07;19.1;0.79
13:11:09;19.1;0.79
13:11:11;19.1;0.79
13:11:13;19.1;0.79
13:11:15;19.1;0.79
13:11:17;19.1;0.79
13:11:19;19.1;0.79
13:11:21;19.1;0.79
13:11:23;19.1;0.79
13:11:25;19.1;0.79
13:11:27;19.1;0.79
13:11:29;19.1;0.79
13:11:31;19.1;0.79
13:11:33;19.1;0.79
13:11:35;19.1;0.79
13:11:37;19.1;0.79
13:11:39;19.1;0.79
13:11:41;19.1;0.79
13:11:43;19.1;0.79
13:11:45;19.1;0.79
13:11:47;19.1;0.79
13:11:49;19.1;0.79
13:11:51; No hay datos disponibles;
13:11:53;19.1;0.79
13:11:55;19.1;0.79
13:11:57;19.1;0.79
13:11:59;19.1;0.79
13:12:01;19.2;0.79
13:12:03;19.2;0.79
13:12:05;19.2;0.79
13:12:07;19.2;0.79
13:12:09;19.2;0.79
13:12:11;19.2;0.79
13:12:13;19.1;0.79
13:12:15;19.1;0.79
13:12:17;19.1;0.79
13:12:19;19.1;0.79
13:12:21;19.1;0.79
13:12:23;19.1;0.79
13:12:25;19.1;0.79
13:12:27;19;0.78
13:12:29;19;0.78
13:12:31;19;0.78
13:12:33;19;0.78
13:12:35;19;0.78
13:12:37;19;0.78
13:12:39;18.9;0.78
13:12:41;18.9;0.78
13:12:43;18.9;0.78
13:12:45;18.9;0.78
13:12:47;18.9;0.78
13:12:49;18.9;0.78
13:12:51;18.8;0.78
13:12:53;18.8;0.78
13:12:55;18.8;0.78
13:12:57;18.8;0.78
13:12:59;18.8;0.78
13:13:01;18.8;0.78
13:13:03;18.8;0.79
13:13:05;18.8;0.79
13:13:07;18.8;0.79
13:13:09;18.8;0.79
13:13:11;18.8;0.79
13:13:13;18.8;0.79
13:13:15;18.8;0.79
13:13:17;18.8;0.79
13:13:19;18.8;0.79
13:13:21;18.8;0.79
13:13:23;18.8;0.79
13:13:25;18.8;0.79
13:13:27;18.8;0.79
13:13:29;18.8;0.79
13:13:31;18.9;0.79
13:13:33;18.9;0.79
13:13:35;18.9;0.79
13:13:37;18.9;0.79
13:13:39;18.9;0.79
13:13:41;18.9;0.79
13:13:43;18.9;0.79
13:13:45;18.9;0.79
13:13:47;18.9;0.79
13:13:49;18.9;0.79
13:13:51;18.9;0.79
13:13:53; No hay datos disponibles;
13:13:55;18.9;0.79
13:13:57;19;0.79
13:13:59;19;0.79
13:14:01;19;0.79
13:14:03;19;0.79
13:14:05;19;0.79
13:14:07;19;0.79
13:14:09;19;0.79
13:14:11;19;0.79
13:14:13;19;0.79
13:14:15;19;0.79
13:14:18;19;0.79
13:14:20;18.9;0.79
13:14:22;18.9;0.79
13:14:23;18.9;0.79
13:14:25;18.9;0.79
13:14:27;18.9;0.79
13:14:30;18.9;0.79
13:14:32;18.9;0.79
13:14:34;18.9;0.79
13:14:36;18.9;0.79
13:14:38;18.8;0.79
13:14:40;18.8;0.79
13:14:42;18.8;0.79
13:14:44;18.8;0.79
13:14:46;18.8;0.79
13:14:48;18.8;0.79
13:14:50;18.8;0.79
13:14:52;18.8;0.79
13:14:54;18.8;0.79
13:14:56;18.8;0.79
13:14:58;18.8;0.79
13:15:00;18.8;0.79
13:15:02;18.8;0.79
13:15:04;18.8;0.79
13:15:06;18.8;0.79
13:15:08;18.9;0.79
13:15:10;18.9;0.79
13:15:12;18.9;0.79
13:15:14;18.9;0.79
13:15:16;18.9;0.79
13:15:18;18.9;0.79
13:15:20;18.9;0.79
13:15:22;18.9;0.79
13:15:24;18.9;0.79
13:15:26;18.9;0.79
13:15:28;19;0.79
13:15:30;19;0.79
13:15:32;19;0.79
13:15:34;19;0.79
13:15:36;19;0.79
13:15:38;19;0.79
13:15:40;19;0.79
13:15:42;19.1;0.79
13:15:44;19.1;0.79
13:15:46;19.1;0.79
13:15:48;19.1;0.79
13:15:50;19.1;0.79
13:15:52;19.1;0.79
13:15:54;19.1;0.79
13:15:56;19.1;0.79
13:15:58; No hay datos disponibles;
13:16:00;19.2;0.79
13:16:02;19.2;0.79
13:16:04;19.2;0.79
13:16:06;19.2;0.79
13:16:08;19.2;0.79
13:16:10;19.2;0.79
13:16:12;19.2;0.79
13:16:14;19.2;0.79
13:16:16;19.2;0.79
13:16:18;19.2;0.79
13:16:20;19.2;0.79
13:16:22;19.2;0.79
13:16:24;19.3;0.79
13:16:26;19.3;0.79
13:16:28;19.3;0.79
13:16:30;19.3;0.79
13:16:32;19.3;0.79
13:16:34;19.3;0.79
13:16:36;19.3;0.79
13:16:38;19.3;0.79
13:16:40;19.3;0.79
13:16:42;19.3;0.79
13:16:44;19.3;0.79
13:16:46;19.3;0.79
13:16:48;19.3;0.79
13:16:50;19.4;0.79
13:16:52;19.4;0.79
13:16:54;19.4;0.79
13:16:56;19.4;0.79
13:16:58;19.4;0.79
13:17:00;19.4;0.79
13:17:02;19.4;0.79
13:17:04;19.4;0.79
13:17:06;19.4;0.79
13:17:08;19.4;0.79
13:17:10;19.4;0.79
13:17:12; No hay datos disponibles;
13:17:14;19.4;0.79
13:17:16;19.4;0.79
13:17:18;19.4;0.79
13:17:20;19.4;0.79
13:17:22;19.4;0.79
13:17:24;19.4;0.79
13:17:26;19.4;0.79
13:17:28;19.4;0.79
13:17:30;19.4;0.79
13:17:32;19.4;0.79
13:17:34;19.4;0.79
13:17:36;19.4;0.79
13:17:38;19.4;0.78
13:17:40;19.5;0.78
13:17:42;19.5;0.78
13:17:44;19.5;0.78
13:17:46;19.5;0.78
13:17:48;19.5;0.78
13:17:50;19.5;0.78
13:17:52;19.5;0.78
13:17:54;19.5;0.78
13:17:56;19.5;0.78
13:17:58; No hay datos disponibles;
13:18:00;19.5;0.78
13:18:02;19.5;0.78
13:18:04;19.5;0.78
13:18:06;19.5;0.78
13:18:08;19.5;0.78
13:18:10;19.5;0.78
13:18:12;19.5;0.78
13:18:14;19.5;0.78
13:18:16;19.5;0.78
13:18:18;19.5;0.78
13:18:20;19.5;0.78
13:18:22;19.5;0.78
13:18:24;19.5;0.78
13:18:26;19.5;0.78
13:18:28;19.5;0.78
13:18:30;19.5;0.78
13:18:32;19.5;0.78
13:18:34;19.5;0.78
13:18:36;19.5;0.78
13:18:38;19.5;0.78
13:18:40;19.5;0.78
13:18:42;19.5;0.78
13:18:44;19.5;0.78
13:18:46;19.5;0.78
13:18:48;19.5;0.78
13:18:50;19.5;0.78
13:18:52;19.5;0.78
13:18:54;19.5;0.78
13:18:56;19.5;0.78
13:18:58;19.5;0.78
13:19:00;19.5;0.78
13:19:02;19.5;0.77
13:19:04;19.5;0.77
13:19:06;19.5;0.77
13:19:08;19.5;0.77
13:19:10;19.5;0.77
13:19:12;19.5;0.77
13:19:14;19.5;0.77
13:19:16;19.4;0.77
13:19:18;19.4;0.77
13:19:20;19.4;0.77
13:19:22;19.4;0.77
13:19:24;19.4;0.77
13:19:26;19.3;0.77
13:19:28;19.3;0.77
13:19:30;19.3;0.77
13:19:32;19.3;0.77
13:19:34;19.3;0.77
13:19:36;19.3;0.77
13:19:38;19.3;0.77
13:19:40;19.3;0.77
13:19:42;19.3;0.77
13:19:44;19.2;0.77
13:19:46;19.2;0.77
13:19:48;19.2;0.77
13:19:50;19.2;0.77
13:19:52;19.2;0.77
13:19:54;19.2;0.77
13:19:56;19.3;0.77
13:19:58;19.3;0.77
13:20:00; No hay datos disponibles;
13:20:02;19.3;0.77
13:20:04;19.3;0.77
13:20:06;19.3;0.77
13:20:08;19.3;0.77
13:20:10;19.3;0.77
13:20:12;19.3;0.77
13:20:14;19.2;0.77
13:20:16;19.2;0.77
13:20:18;19.2;0.77
13:20:20;19.2;0.77
13:20:22;19.2;0.77
13:20:24;19.2;0.77
13:20:26;19.2;0.78
13:20:28;19.2;0.78
13:20:30;19.2;0.78
13:20:32;19.3;0.78
13:20:34;19.3;0.78
13:20:36;19.3;0.78
13:20:38;19.3;0.78
13:20:40;19.3;0.78
13:20:42;19.3;0.78
13:20:44;19.3;0.78
13:20:46;19.3;0.78
13:20:48;19.3;0.78
13:20:50;19.3;0.78
13:20:52;19.3;0.78
13:20:54;19.3;0.78
13:20:56;19.3;0.78
13:20:58;19.3;0.78
13:21:00;19.3;0.78
13:21:02;19.3;0.78
13:21:04;19.3;0.78
13:21:06;19.3;0.78
13:21:08;19.3;0.78
13:21:10;19.3;0.78
13:21:12;19.3;0.78
13:21:14;19.3;0.78
13:21:16;19.3;0.77
13:21:18;19.2;0.77
13:21:20;19.2;0.77
13:21:22;19.2;0.77
13:21:24;19.1;0.77
13:21:26;19.1;0.77
13:21:28;19.1;0.77
13:21:30;19.1;0.77
13:21:32;19.1;0.77
13:21:34;19.1;0.77
